gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
4788,0,2,4,2,0,0,17409,17256,0
4789,1,10,5,8,0,0,18513,18201,1
4790,1,5,8,4,0,0,14536,17256,0
4791,1,12,6,4,1,0,18513,18201,1
4792,1,2,2,1,0,0,17409,17256,0
4793,1,11,4,12,1,1,18274,18021,1
4794,0,6,5,9,0,0,14536,18201,1
4796,0,3,5,1,0,0,17409,17256,0
4797,1,8,0,12,0,0,18513,18201,1
4798,1,5,5,5,0,0,17409,17256,0
4799,0,4,11,4,0,0,16961,18502,1
4800,0,8,5,7,1,1,18274,18472,1
4801,0,8,6,5,1,0,13475,18201,0
4802,1,6,8,8,0,0,13475,17256,1
4803,1,4,8,4,0,0,17409,17256,0
4804,1,9,5,4,0,0,17409,17256,0
4805,0,5,8,3,0,0,20619,17256,0
4806,1,9,2,6,0,0,16961,18201,1
4809,0,6,4,7,1,1,16961,18612,0
4810,0,7,10,10,0,0,17450,20004,0
4811,0,4,9,5,0,0,17409,17256,0
4812,0,7,5,6,1,1,13475,19922,0
4814,1,12,4,4,1,1,18274,18472,1
4815,0,4,4,3,2,1,18274,18491,1
4816,0,6,5,0,0,0,14536,17256,1
4817,1,6,6,8,1,0,14536,17256,0
4818,1,6,4,9,1,0,16544,19483,0
4819,1,12,6,4,1,1,16961,17256,1
4820,0,8,3,8,0,0,17381,19730,1
4821,1,8,5,7,0,0,18513,18201,1
4822,0,1,8,2,0,0,17409,17256,0
4823,1,10,8,8,1,1,18274,18472,1
4824,0,9,5,8,1,1,18274,18472,1
4825,1,7,4,7,0,0,14536,17119,0
4826,1,9,2,7,1,1,18513,18201,1
4828,1,5,9,8,0,0,16961,18201,0
4829,1,4,9,3,0,0,16961,19483,1
4830,0,5,5,3,0,0,17409,17256,0
4831,0,7,11,6,1,1,18274,18491,1
4832,1,6,9,6,1,1,14536,17256,0
4833,1,5,6,8,0,0,14536,17119,0
4835,1,11,9,9,1,1,18513,18472,1
4836,1,10,1,4,1,1,18513,18021,1
4837,0,6,2,8,0,0,16961,17761,1
4838,1,5,3,4,0,0,14536,17119,1
4839,1,8,5,9,1,1,18513,18491,1
4840,1,8,0,12,1,1,18274,18491,1
4841,1,4,5,2,0,0,14536,17256,1
4842,0,3,10,1,0,0,17409,17256,0
4843,1,6,3,5,2,1,19558,18201,0
4844,1,6,6,6,2,1,13519,18021,1
4845,0,9,4,9,1,1,18117,18472,1
4847,1,10,4,8,0,0,19558,18201,1
4850,1,9,7,8,0,0,18274,18472,1
4851,0,8,4,6,1,0,18274,18201,1
4852,0,6,8,5,0,0,17409,17256,0
4853,1,7,4,5,1,1,18513,18201,0
4854,1,4,4,5,1,1,16544,17119,0
4856,0,5,6,6,1,0,14536,17119,0
4859,1,6,6,3,1,1,18513,18612,1
4860,1,6,6,6,0,0,14536,17119,1
4861,0,5,2,7,1,1,18274,18472,0
4862,1,6,6,5,0,0,14536,17256,0
4863,0,3,10,3,0,0,17409,17256,0
4864,1,4,5,2,1,0,14536,17256,1
4865,1,3,3,4,2,1,16961,18502,1
4867,0,2,6,2,0,0,17409,17256,1
4868,1,6,4,2,0,0,17409,17256,0
4869,1,5,8,3,0,0,17409,17256,0
4870,1,4,5,3,2,1,13519,18021,1
4871,1,5,3,6,0,0,16544,17245,1
4873,1,4,5,2,2,1,17409,17256,0
4874,0,5,9,3,0,0,20619,19730,0
4875,0,11,7,12,1,1,16146,18491,1
4876,1,4,4,3,0,0,19558,18201,1
4877,1,2,4,3,1,1,20619,17256,0
4878,0,6,8,4,0,0,17409,17256,0
4879,1,5,5,9,0,0,16544,18201,1
4880,0,1,5,1,0,0,17409,17256,0
4882,1,6,6,6,1,1,14536,17256,0
4883,0,7,8,7,1,1,16146,18491,1
4884,0,8,6,6,0,1,18274,18491,1
4885,1,1,3,1,1,1,14536,17256,0
4886,0,3,10,4,0,0,17409,17256,0
4887,0,3,4,3,0,0,20619,17256,1
4888,0,6,6,2,0,0,17409,17256,0
4889,1,5,4,5,0,0,16961,19483,1
4891,0,5,4,3,1,1,18274,18472,1
4893,1,6,8,5,0,0,17409,17256,0
4895,1,5,6,8,0,0,13475,17256,1
4896,0,5,4,4,0,0,17409,17256,0
4898,1,3,3,6,0,0,14536,17256,0
4899,0,6,9,8,0,0,17409,17256,0
4900,0,5,9,5,0,0,17409,17256,0
4901,0,11,5,12,1,1,18274,18491,1
4902,0,5,8,6,0,0,17409,17256,1
4903,0,7,6,9,0,0,13475,18201,0
4904,0,9,10,4,0,0,17409,17256,0
4905,1,10,4,11,0,0,18513,18021,1
4906,1,11,6,9,2,1,18513,18021,1
4907,0,3,11,2,0,0,17409,17256,0
4908,0,7,10,7,0,0,13475,17119,0
4909,1,10,5,7,2,1,13519,18021,1
4910,0,9,6,11,0,0,18513,18472,1
4913,0,5,4,5,1,1,18513,18201,1
4914,0,4,11,4,1,1,18274,18491,1
4915,0,5,6,4,0,0,17409,17256,0
4916,0,5,5,5,0,0,17409,17256,0
4918,1,5,4,4,0,0,14536,17256,0
4919,1,5,5,2,1,0,14536,17256,0
4921,1,7,4,7,2,1,18274,18021,1
4922,0,3,5,0,0,0,17409,17256,0
4923,1,5,4,5,1,1,13519,18201,1
4924,0,3,6,2,0,0,17409,17256,0
4925,1,6,8,6,0,0,14536,17256,1
4926,0,2,5,4,0,0,17409,17256,0
4927,1,5,4,5,0,0,14536,17863,0
4928,0,4,6,4,0,0,17409,17256,0
4929,0,7,13,6,1,1,19558,18201,0
4930,1,6,5,6,0,0,14536,17119,1
4931,0,5,5,6,0,0,17409,17256,0
4932,0,9,10,13,1,1,18274,18491,0
4933,0,7,13,7,0,0,16961,18472,1
4934,0,5,6,7,1,1,18274,18491,1
4935,0,3,4,3,2,1,19558,18420,1
4936,1,9,4,9,1,1,18513,18201,1
4937,1,6,4,9,2,1,18513,18021,1
4938,1,8,7,8,1,1,18274,18491,1
4939,0,1,5,1,0,0,17409,17256,0
4940,0,0,6,0,0,0,17409,17256,0
4941,1,6,4,3,1,1,18117,17256,1
4942,0,5,2,5,0,0,14536,17256,1
4944,1,5,4,4,0,0,16961,17119,0
4946,1,6,4,6,0,0,14536,17256,0
4947,0,10,4,12,1,1,18274,18491,1
4949,1,3,4,4,0,0,17409,17256,0
4950,0,7,11,6,0,0,16961,18579,1
4951,1,6,5,8,1,1,16961,17256,0
4952,1,7,3,6,0,0,13519,18021,1
4953,1,4,3,6,0,0,19558,18201,1
4956,1,8,7,12,1,1,16146,18491,0
4957,1,9,2,4,1,1,19558,18201,0
4958,0,1,6,0,0,0,17409,17256,0
4961,1,9,6,9,1,0,13519,18201,1
4962,0,4,4,3,0,0,19558,18201,1
4963,0,3,6,2,0,0,17409,17256,0
4965,1,9,8,9,0,0,17409,17256,0
4966,0,10,8,12,1,1,18274,18472,1
4967,0,6,6,4,0,0,17409,17256,0
4968,1,4,2,3,1,1,18274,18472,1
4970,1,4,9,3,1,1,18513,18472,1
4971,1,7,8,6,1,0,19558,19483,1
4972,1,7,11,5,0,0,14536,17256,0
4973,1,7,4,9,1,1,16961,18201,0
4975,1,5,6,5,1,1,16961,18201,1
4979,1,11,1,9,1,0,16544,18201,0
4980,1,5,6,6,1,1,16961,18201,0
4983,0,4,8,5,0,0,17409,17256,0
4984,0,11,10,6,0,0,13475,18420,0
4985,0,2,10,10,0,0,17409,17256,0
4986,0,8,6,14,1,1,18274,18491,1
4987,0,6,2,8,1,1,18117,18472,1
4988,0,6,11,4,0,0,17409,17256,1
4989,1,4,4,0,0,0,16961,18201,0
4990,0,8,4,8,1,0,18117,18472,1
4991,0,2,10,1,0,0,17409,17256,0
4992,1,10,5,8,1,1,18117,17173,0
4993,0,1,3,1,0,0,17409,17256,0
4995,0,7,8,8,0,0,18117,18472,1
4996,1,2,6,0,0,0,17409,17256,1
4997,1,6,4,11,0,0,14536,17256,1
4998,0,5,8,6,0,0,17409,17256,0
5000,1,5,4,3,1,1,16961,19922,1
5001,1,6,2,6,1,1,18274,18021,1
5003,0,7,5,6,0,0,14536,17465,0
5005,1,12,4,7,1,1,18274,18491,1
5007,0,2,10,2,0,0,17409,17256,0
5008,1,13,0,14,1,1,18274,18491,1
5009,0,6,4,8,0,0,17409,17256,0
5011,1,9,8,5,0,0,16961,18986,1
5012,0,3,8,4,0,0,17409,17256,0
5014,0,6,4,8,1,1,18117,20004,0
5015,0,7,10,6,1,1,18274,18491,1
5016,0,3,4,4,1,0,17409,17256,0
5017,1,4,8,3,0,0,16961,18201,0
5019,1,7,2,10,2,1,18274,18021,1
5020,0,5,8,8,0,0,20619,17256,0
5021,0,9,6,11,1,1,18117,18472,1
5022,1,6,8,4,0,0,20619,17256,1
5023,1,9,2,11,1,0,18274,18021,1
5024,0,6,6,7,0,0,20619,17256,0
5025,0,3,9,1,0,0,17409,17256,0
5026,0,3,6,2,0,0,17409,17256,0
5027,0,10,9,9,1,0,18274,18472,1
5028,0,6,6,9,1,1,16961,18502,0
5029,0,4,3,1,0,0,14536,19922,1
5030,0,6,8,4,1,1,20619,17256,0
5031,1,5,4,8,1,1,18513,18201,1
5032,0,4,8,2,1,1,16961,18472,1
5033,1,8,6,9,0,0,18513,18021,1
5035,0,5,6,2,0,0,17409,17256,0
5036,1,4,5,3,0,0,18513,18201,1
5037,1,8,5,12,1,1,18513,18491,1
5038,0,9,6,8,0,0,16961,18472,1
5039,1,11,3,12,1,1,18274,18021,1
5040,1,11,7,8,1,1,18274,18491,1
5041,0,3,6,2,0,0,17409,17256,0
5042,0,4,5,6,0,0,16961,18201,1
5043,1,10,4,11,1,1,18274,18201,1
5044,1,8,5,12,1,0,13519,18021,1
5045,0,5,6,3,0,0,17409,17256,0
5046,1,5,2,1,1,0,16961,18986,1
5047,1,9,5,8,1,0,18513,18201,1
5048,0,5,4,4,0,0,20619,19730,0
5049,1,6,4,5,1,1,19558,18201,1
5050,1,6,6,11,0,0,16544,19483,1
5051,0,5,6,4,0,0,17409,17256,0
5054,1,5,2,8,1,1,18274,18201,1
5055,0,4,5,5,0,0,17409,17256,0
5057,1,6,3,5,0,0,14536,17256,0
5058,1,6,5,8,1,0,19558,18201,1
5059,1,9,6,11,0,0,16961,18201,1
5060,1,8,5,8,0,0,18513,18201,1
5061,1,5,6,6,0,0,17409,17256,0
5062,1,8,2,10,1,1,18274,18491,1
5063,1,2,2,2,1,1,19558,18938,1
5064,1,4,3,3,1,0,19558,18201,1
5065,0,4,4,2,1,1,13475,17256,1
5066,0,7,5,6,1,1,18513,18472,1
5067,1,8,7,8,1,0,18274,18021,1
5068,1,5,10,4,0,0,14536,17256,1
5070,1,6,4,6,2,1,13519,18021,1
5071,1,9,4,5,1,0,13519,18201,1
5072,0,7,5,6,1,1,18274,18491,0
5073,0,2,4,1,1,1,18117,18472,1
5074,0,1,9,0,0,0,20619,20004,0
5077,0,5,6,6,1,1,16961,20004,0
5078,1,8,5,7,1,1,18513,18201,1
5079,1,7,5,7,0,0,19558,18201,1
5080,1,8,2,9,2,1,18513,18021,0
5082,1,5,5,3,1,1,16961,19730,0
5083,0,5,5,4,0,0,17409,17256,0
5084,1,5,5,7,0,0,18513,18021,1
5085,1,5,10,3,0,0,16961,18201,1
5086,1,6,4,5,0,0,14536,17256,0
5087,1,5,5,8,0,0,14536,17256,0
5088,0,3,6,4,0,0,17409,17256,0
5089,1,7,6,9,0,1,13519,18201,0
5090,1,6,6,8,0,0,17409,17256,0
5092,1,5,6,8,0,0,13475,17119,0
5096,1,10,5,1,1,0,16961,18141,0
5097,0,9,6,7,1,1,18274,18491,1
5098,1,7,4,9,1,0,16961,18201,0
5100,1,7,8,8,0,0,13475,17256,0
5101,0,4,3,2,1,1,14536,17256,1
5102,1,8,3,7,1,1,18274,18491,1
5103,1,5,4,6,2,1,13519,18021,1
5104,0,4,11,3,1,1,18274,18472,1
5105,1,11,7,8,1,0,18513,18201,1
5106,0,4,6,2,1,1,18513,18021,0
5107,0,6,5,8,0,0,14536,17256,0
5108,0,6,11,4,0,0,14536,17256,1
5109,1,5,3,5,1,1,16544,19483,1
5110,1,11,7,14,1,0,18513,18021,1
5111,0,4,9,4,1,0,14536,17119,0
5113,1,7,9,7,1,0,19558,18201,0
5114,0,7,6,2,0,0,14536,17256,0
5115,0,7,6,10,0,0,18117,18201,0
5116,0,9,5,7,1,1,18117,18472,1
5117,0,7,5,6,1,0,19558,18472,1
5118,1,7,6,6,0,0,17409,17256,0
5119,0,5,6,6,1,1,13475,18420,0
5120,0,5,9,11,0,0,20619,17256,0
5123,1,13,8,14,0,0,20619,19730,0
5124,1,9,3,8,1,1,18513,18201,1
5126,1,6,8,5,1,1,17409,17256,0
5127,0,5,6,5,0,0,14536,18612,1
5128,0,11,6,12,1,1,18274,18472,0
5129,0,3,6,2,0,0,17409,17256,0
5130,1,7,4,5,1,1,18513,18201,1
5131,1,4,3,4,1,1,13519,18201,1
5132,0,5,8,3,0,0,20619,17256,0
5133,1,5,8,7,0,0,20619,17119,0
5135,0,2,3,1,1,1,17409,17256,0
5137,1,6,2,7,0,0,13475,17256,1
5139,1,7,6,5,1,1,13519,18021,1
5140,1,6,4,5,0,0,14536,17256,0
5142,0,2,6,1,0,0,17409,17256,0
5143,0,7,10,3,0,0,17409,17256,0
5144,1,6,4,2,0,0,17409,17256,0
5145,0,4,5,2,0,0,14536,17256,1
5146,0,3,11,5,1,1,17409,17256,0
5147,0,3,9,2,0,0,17409,17256,0
5149,1,5,3,6,1,1,16544,18201,1
5150,1,4,4,4,0,0,17409,17256,0
5152,1,7,2,8,1,0,19558,17256,0
5153,0,7,5,4,0,0,17409,17256,0
5154,0,4,8,4,0,0,17409,17256,0
5155,0,7,8,8,0,0,17409,17256,0
5156,1,2,3,1,0,0,17409,17256,1
5157,0,7,5,6,0,0,14536,17119,0
5158,1,4,10,3,0,0,20619,17256,0
5159,0,3,5,5,0,0,17409,17256,0
5160,1,6,5,5,0,0,14536,17256,0
5161,1,6,4,6,1,1,16961,19483,0
5162,0,3,9,4,0,0,17381,19730,0
5163,1,10,7,12,1,1,18274,18021,1
5164,1,11,1,14,0,0,16544,18201,1
5165,1,11,6,12,1,1,18274,18491,0
5166,1,11,6,12,1,1,18274,18021,1
5168,1,3,6,4,0,0,17409,17256,1
5169,0,2,8,2,0,0,17409,17256,0
5170,0,7,9,6,1,0,16961,18201,0
5171,1,8,7,12,1,1,18274,18491,1
5172,1,4,3,5,1,1,14536,17256,1
5173,0,5,6,5,1,1,18513,18472,1
5174,0,7,10,7,0,0,16961,18201,0
5175,0,8,4,8,1,1,18117,18472,1
5176,1,5,2,5,1,1,13519,18021,1
5177,0,4,10,5,0,0,17409,17256,0
5178,1,6,3,9,2,0,18513,18201,1
5179,1,9,5,10,1,0,18513,18201,1
5180,1,5,5,2,1,0,14536,17256,0
5181,0,5,4,4,0,0,13475,17761,1
5182,1,10,8,13,1,1,18274,18491,1
5183,0,7,6,7,0,0,20619,19922,0
5184,1,5,8,4,1,1,19558,18201,0
5185,0,2,8,0,0,0,17409,17256,0
5187,1,11,5,11,1,1,18513,18472,1
5189,0,7,11,5,1,1,18274,18472,1
5190,1,10,1,11,2,1,13519,18021,1
5191,1,6,2,7,1,1,19558,18201,1
5192,1,7,5,7,1,1,13519,18021,1
5195,0,3,4,2,0,0,14536,17256,1
5196,0,6,5,8,1,1,17409,17173,0
5197,0,6,10,2,0,0,20619,17173,1
5199,0,5,3,4,1,1,18513,18472,1
5200,0,9,5,7,1,1,18117,18472,1
5201,1,6,5,5,0,0,14536,17256,0
5202,0,5,2,7,0,0,16961,19922,1
5203,0,7,6,6,0,0,17409,17256,0
5204,0,3,6,2,1,0,17409,17256,0
5205,0,3,3,2,0,0,17409,17256,1
5207,0,9,10,10,1,1,18274,18491,1
5208,1,7,4,6,2,1,13519,18021,1
5209,1,5,6,4,1,1,16961,18201,0
5210,0,2,10,3,0,0,17409,19730,0
5211,0,2,2,4,1,1,17409,17256,0
5212,0,6,3,6,2,1,18513,18021,1
5213,0,6,4,4,1,0,14536,17256,0
5214,1,2,2,1,1,1,16961,18986,1
5215,1,8,7,6,0,0,16961,18201,0
5216,0,0,8,0,0,0,17409,17256,0
5217,1,4,3,6,1,1,16961,18420,0
5219,1,8,6,8,2,1,16146,18491,1
5220,1,8,1,7,0,0,18513,18201,1
5222,0,4,11,5,0,0,17409,17256,1
5223,0,6,4,8,0,0,14536,17256,1
5224,0,6,2,4,1,1,19558,18420,1
5225,0,9,6,8,0,0,17409,17256,0
5226,1,7,8,6,0,0,14536,17256,0
5227,1,8,7,7,0,0,18274,18021,1
5229,0,1,3,1,1,1,20619,17173,0
5230,1,9,4,11,1,0,13519,18201,1
5231,1,6,3,8,0,0,16961,18201,1
5233,1,2,4,3,0,0,14536,17256,0
5234,0,5,9,3,0,0,17409,17256,0
5236,1,5,5,2,0,0,14536,17256,1
5237,1,9,9,9,1,0,16961,18201,0
5238,1,8,7,9,1,1,18274,18472,1
5239,0,2,9,3,0,0,17409,17256,0
5240,0,7,4,11,1,0,18274,18472,1
5241,0,4,3,4,0,0,17409,17256,0
5242,1,7,3,6,1,1,19558,18021,1
5243,1,11,8,7,1,1,18274,18491,0
5244,1,4,4,6,1,0,19558,18201,0
5245,0,9,8,8,2,1,18117,18491,1
5246,0,6,6,5,1,1,16961,18472,1
5247,1,7,2,11,1,1,18274,18491,1
5248,0,9,8,14,1,1,18274,18472,1
5249,1,8,6,8,0,0,14536,19730,0
5250,1,7,5,4,0,0,16544,17465,1
5251,0,5,10,8,1,1,18117,18491,1
5252,0,8,9,12,0,0,14536,18201,0
5254,1,10,3,11,2,1,18513,18021,1
5255,1,10,7,12,1,1,18513,18491,1
5256,0,10,10,12,1,1,18274,18472,1
5258,1,5,4,4,1,0,18513,18201,0
5259,1,8,8,7,1,0,18513,18021,1
5260,0,8,4,8,0,0,18117,20004,1
5261,0,6,8,2,1,1,16961,20004,1
5262,1,7,8,8,0,0,19558,18201,1
5263,0,9,6,4,1,0,17381,20004,0
5264,1,9,3,5,1,0,16961,19483,1
5265,0,4,6,5,0,0,17409,17256,0
5266,1,4,9,5,0,0,17409,17256,0
5267,0,7,8,0,0,0,17409,17256,0
5268,1,5,8,7,0,0,16961,18201,1
5269,1,8,7,6,1,0,18274,18021,1
5270,0,8,8,5,1,0,19558,18201,1
5271,0,4,5,2,0,0,17409,17256,1
5272,0,8,4,3,1,1,16961,18472,1
5273,0,4,6,4,0,0,14536,17761,1
5277,0,5,3,7,0,0,13475,20004,0
5278,1,6,3,8,1,0,19558,18201,1
5279,1,5,4,9,1,0,14536,19483,0
5280,1,3,4,3,0,0,16961,19922,1
5282,1,11,6,11,1,1,18274,18491,1
5284,1,8,0,9,1,1,18274,18491,1
5285,0,10,8,14,0,0,18274,18472,1
5287,0,2,5,2,0,0,17409,17256,1
5288,0,6,8,4,0,0,17409,17256,0
5289,1,9,3,11,1,1,18513,18472,1
5290,0,2,5,1,0,0,17409,17256,0
5291,0,6,4,5,0,0,14536,17256,1
5292,0,9,0,13,1,1,18117,18472,0
5293,1,6,9,9,0,0,14536,17256,0
5294,0,4,12,2,0,0,17409,17256,0
5295,1,9,3,9,1,0,16544,18201,1
5296,1,5,2,6,1,1,13519,18201,1
5297,1,5,5,5,0,0,17409,17256,0
5298,1,4,5,3,0,0,14536,17256,1
5300,1,4,6,4,1,1,18513,18201,0
5302,1,9,4,11,0,0,18513,18021,1
5303,1,8,8,7,2,1,18274,18491,1
5304,0,7,8,7,1,1,18117,18201,0
5305,1,7,4,7,0,0,16961,18201,0
5307,1,7,3,8,1,1,18274,18201,1
5308,1,7,4,5,2,1,16544,19483,1
5309,0,7,8,6,0,0,17409,17256,0
5310,0,10,8,11,1,1,18117,18472,0
5311,1,7,6,6,0,0,14536,17119,0
5312,1,11,6,11,1,0,18513,18491,1
5314,0,7,8,8,0,0,20038,17256,0
5315,0,6,10,3,0,0,17409,17256,0
5316,0,4,9,2,0,0,20619,17256,0
5317,0,2,5,0,0,0,17409,17256,0
5318,0,4,3,6,1,1,14536,17761,1
5319,1,5,2,5,1,1,13519,18201,1
5320,0,10,6,6,1,1,18274,18491,1
5321,0,8,8,7,0,0,16961,19922,1
5323,1,9,6,8,0,0,18274,18472,1
5324,1,5,4,6,1,0,16961,18579,0
5325,0,5,4,3,1,1,16961,18201,0
5327,0,7,8,4,0,0,20038,17761,1
5328,0,7,9,8,1,1,18274,18472,1
5329,0,3,5,6,0,0,14536,17256,0
5330,0,5,9,3,0,0,14536,17256,1
5331,0,5,8,5,1,1,13475,18986,0
5332,0,10,8,0,1,1,18117,18472,0
5333,0,7,9,8,1,1,20619,17256,0
5335,1,9,7,8,1,1,18274,18472,1
5336,0,4,4,2,1,0,16544,18201,0
5337,1,9,2,6,2,1,18513,18201,1
5338,0,5,4,6,2,1,18117,18201,1
5339,0,0,5,0,0,0,20038,19730,0
5340,1,6,4,7,1,1,18274,18021,1
5342,0,7,9,8,0,0,20619,17256,0
5343,0,4,5,5,0,0,17409,17256,0
5344,1,4,9,6,0,0,14536,17863,0
5345,0,4,8,4,0,0,20619,17256,0
5346,0,9,8,10,0,0,16961,20004,0
5347,0,7,10,7,0,0,16961,18201,1
5348,1,6,6,7,1,0,18513,18201,1
5349,0,3,6,3,0,0,17409,17256,0
5351,0,9,8,7,2,1,18117,18491,1
5353,0,7,8,8,1,1,18274,18472,1
5354,1,9,7,8,1,1,18513,18201,1
5357,0,6,5,4,1,1,14536,17256,0
5358,1,3,10,4,0,0,17409,17256,0
5359,1,2,3,1,0,0,17409,17256,0
5360,0,4,5,2,0,0,17409,17256,1
5361,1,8,7,9,1,1,18513,18201,1
5362,1,4,3,3,1,1,18274,18201,1
5363,1,4,10,3,1,1,16961,17173,0
5365,1,3,10,3,0,0,17409,17256,0
5368,0,3,8,3,0,0,17409,17256,0
5370,0,7,11,4,1,0,19558,18201,0
5374,1,7,2,7,2,1,18274,18021,1
5375,0,2,6,2,0,0,17409,17256,0
5376,0,7,10,10,1,1,18117,18472,0
5377,1,10,5,11,0,0,18513,18201,1
5378,0,10,8,12,0,0,18117,18472,1
5379,0,3,10,3,1,1,20619,19730,0
5380,1,7,4,6,0,0,18513,18021,1
5381,0,4,11,2,0,0,17409,17256,0
5382,0,0,6,0,0,0,14536,17256,1
5383,0,4,8,3,1,1,18117,18472,1
5384,0,6,11,6,1,1,18274,18472,1
5385,0,11,5,9,0,0,14536,18986,0
5387,0,7,6,4,1,0,14536,17119,0
5388,1,4,9,11,2,1,13519,18201,1
5389,1,11,8,8,0,0,16961,18201,0
5390,1,3,5,2,0,0,17409,17256,1
5391,1,6,6,8,0,0,14536,17256,0
5392,0,7,5,7,1,1,18274,18472,1
5393,0,5,5,7,1,1,18274,18201,1
5394,1,5,6,5,1,0,14536,19483,1
5395,0,4,6,5,0,0,17409,17256,0
5396,1,6,4,4,1,1,18513,18201,1
5397,1,7,2,8,1,1,18274,18491,1
5400,1,4,5,3,0,0,14536,17256,1
5401,0,0,5,0,0,0,17409,17256,0
5402,0,7,8,8,1,1,17381,17173,0
5403,0,10,9,7,1,1,18274,18472,1
5404,0,6,11,6,1,1,18117,20004,0
5405,1,9,3,9,2,1,13519,18021,1
5406,0,4,12,5,0,0,17409,17256,0
5407,0,0,6,1,0,0,17409,17256,0
5408,1,6,5,5,2,1,13519,18021,1
5409,1,7,5,8,0,0,19558,18201,0
5410,0,2,5,2,0,0,17409,17256,0
5411,1,9,10,10,0,0,13475,17256,0
5412,0,4,4,3,0,0,16961,17119,0
5413,1,9,2,8,0,0,14536,17256,1
5414,1,8,9,9,1,0,18513,18201,1
5415,0,6,6,7,1,1,18274,18491,1
5417,1,3,5,2,0,0,17409,17256,0
5418,1,10,6,8,0,0,18513,18201,1
5419,1,9,8,13,0,0,16961,18201,1
5421,0,4,5,3,0,0,17409,17256,0
5422,1,8,4,8,0,0,18513,18201,1
5427,1,3,9,6,1,0,16544,17119,0
5429,0,7,6,4,1,1,16961,18472,1
5430,1,10,4,6,1,0,19558,18201,0
5432,0,6,5,7,0,0,13475,19922,1
5433,1,9,6,5,0,0,14536,17256,1
5434,0,5,6,3,1,1,18117,18141,1
5435,1,7,3,8,0,0,18513,18201,1
5436,1,12,8,7,0,0,16961,17119,0
5437,1,4,4,3,0,0,13475,17256,1
5438,1,4,4,4,0,0,16544,18201,1
5439,0,5,2,5,2,1,18513,18201,1
5440,1,5,9,4,0,0,14536,17256,0
5441,1,8,3,9,0,0,14536,17256,1
5442,0,7,4,9,0,0,17409,17256,0
5443,0,10,6,12,1,1,18513,18472,1
5444,1,8,6,12,1,0,18513,18201,1
5445,1,6,6,6,1,1,16961,18201,1
5446,1,4,9,3,0,0,16961,19922,1
5448,0,5,8,5,0,0,17409,17256,0
5449,1,2,5,2,1,1,17409,17256,0
5451,0,8,4,9,1,1,19558,18201,1
5452,1,10,6,9,1,1,18274,18021,1
5453,0,4,8,2,1,1,18117,18201,1
5454,0,11,5,10,1,1,18274,18472,1
5455,1,6,5,5,0,0,14536,17256,0
5456,0,6,5,6,1,1,16961,18472,1
5457,0,2,4,4,1,0,17409,17256,0
5458,1,7,4,9,1,1,16961,18472,0
5459,0,7,5,8,0,0,20619,17256,0
5460,0,8,6,5,0,0,17409,18986,0
5462,0,6,10,4,0,0,17409,17256,0
5463,0,7,4,10,0,0,17381,19730,1
5464,1,7,3,10,1,0,18513,18021,1
5465,1,3,2,3,1,1,18117,19730,1
5466,0,8,9,9,1,1,18117,18472,0
5469,0,6,6,5,1,1,13475,17173,0
5471,1,6,3,7,1,1,16961,18201,0
5472,0,7,11,7,1,1,18274,18491,1
5475,0,9,8,8,0,0,17450,20004,1
5476,0,6,4,8,0,0,17409,17256,0
5477,0,7,9,5,0,0,14536,17256,0
5478,0,3,4,2,0,0,17409,17256,0
5479,0,5,6,5,0,0,17409,17256,0
5480,1,9,6,10,0,0,18513,18021,1
5481,1,7,8,7,1,1,19558,18201,0
5483,0,10,6,10,2,1,18274,18491,1
5484,0,7,3,7,1,1,18274,18491,1
5486,1,6,4,7,1,0,18513,18021,1
5487,1,6,4,5,2,1,16961,18201,0
5488,1,5,3,8,1,1,18513,18201,1
5489,1,7,5,8,1,1,19558,20004,0
5490,1,1,6,1,0,0,17409,17256,0
5491,1,7,3,5,1,0,16961,18201,0
5492,0,2,5,1,0,0,17409,17256,0
5493,1,9,7,7,0,0,20619,17256,0
5494,0,8,4,7,0,0,14536,17119,0
5495,1,11,4,6,1,0,13519,18021,1
5496,1,5,6,7,0,0,14536,17863,0
5497,0,7,9,8,0,0,16961,20004,1
5499,1,11,7,11,1,1,18274,18491,1
5500,0,10,8,4,0,0,18117,18201,1
5501,0,6,2,4,1,1,13519,18201,1
5503,1,7,6,7,0,0,18513,18021,1
5504,1,9,9,8,0,0,14536,17256,0
5509,1,10,7,10,1,1,18513,18201,1
5511,1,9,9,11,0,0,16544,18986,1
5513,1,6,2,7,1,1,18274,18021,1
5515,0,8,4,6,2,1,18117,18472,1
5516,0,6,9,5,0,0,17409,17256,0
5517,0,5,6,8,0,0,16961,20004,1
5518,0,4,10,3,0,0,17409,17256,0
5520,0,4,11,7,0,0,16961,17119,1
5521,0,6,4,7,1,1,18274,20004,0
5522,1,4,8,3,0,0,13475,17119,0
5524,1,10,2,11,2,1,18274,18021,1
5527,0,11,9,12,0,0,18513,18472,1
5528,1,5,6,5,2,1,19558,18201,0
5531,0,3,4,3,0,0,20619,17256,1
5532,0,1,8,1,0,0,17409,17256,0
5533,1,10,6,9,1,1,18513,18201,0
5534,1,5,9,3,1,1,16961,18986,1
5535,1,11,1,11,0,0,19407,18021,1
5537,1,9,4,9,1,1,18274,18021,1
